pos	tpm	group	gsmid	cell
11338420	0.5	CNTL	GSM3323594	T3
11338440	0.7	CNTL	GSM3323594	T3
11338460	1.3	CNTL	GSM3323594	T3
11338480	0.7	CNTL	GSM3323594	T3
11338500	0.9	CNTL	GSM3323594	T3
11338520	0.7	CNTL	GSM3323594	T3
11338540	0.9	CNTL	GSM3323594	T3
11338560	0.7	CNTL	GSM3323594	T3
11338580	0.9	CNTL	GSM3323594	T3
11338600	0.7	CNTL	GSM3323594	T3
11338620	0.7	CNTL	GSM3323594	T3
11338640	0.2	CNTL	GSM3323594	T3
11338920	0.1	CNTL	GSM3323594	T3
11338940	0.7	CNTL	GSM3323594	T3
11338960	0.7	CNTL	GSM3323594	T3
11338980	0.3	CNTL	GSM3323594	T3
11339120	0.1	CNTL	GSM3323594	T3
11339140	0.7	CNTL	GSM3323594	T3
11339160	0.7	CNTL	GSM3323594	T3
11339180	0.9	CNTL	GSM3323594	T3
11339200	1.4	CNTL	GSM3323594	T3
11339220	1.4	CNTL	GSM3323594	T3
11339240	0.1	CNTL	GSM3323594	T3
11339260	1.3	CNTL	GSM3323594	T3
11339280	1.4	CNTL	GSM3323594	T3
11339300	0.9	CNTL	GSM3323594	T3
11339580	0.3	CNTL	GSM3323594	T3
11339600	0.7	CNTL	GSM3323594	T3
11339620	0.7	CNTL	GSM3323594	T3
11339640	0.7	CNTL	GSM3323594	T3
11339660	0.7	CNTL	GSM3323594	T3
11339680	0.2	CNTL	GSM3323594	T3
11339700	0.6	CNTL	GSM3323594	T3
11339720	0.7	CNTL	GSM3323594	T3
11339740	0.5	CNTL	GSM3323594	T3
11339800	0.4	CNTL	GSM3323594	T3
11339820	0.7	CNTL	GSM3323594	T3
11339840	0.6	CNTL	GSM3323594	T3
11340180	1.3	CNTL	GSM3323594	T3
11340200	1.4	CNTL	GSM3323594	T3
11340220	1.6	CNTL	GSM3323594	T3
11340240	0.7	CNTL	GSM3323594	T3
11340260	0.4	CNTL	GSM3323594	T3
11340360	0.2	CNTL	GSM3323594	T3
11340380	0.7	CNTL	GSM3323594	T3
11340400	0.7	CNTL	GSM3323594	T3
11340420	0.2	CNTL	GSM3323594	T3
11340480	0.5	CNTL	GSM3323594	T3
11340500	0.7	CNTL	GSM3323594	T3
11340520	0.5	CNTL	GSM3323594	T3
11340600	0.5	CNTL	GSM3323594	T3
11340620	0.7	CNTL	GSM3323594	T3
11340640	0.5	CNTL	GSM3323594	T3
11340800	0.5	CNTL	GSM3323594	T3
11340820	0.7	CNTL	GSM3323594	T3
11340840	0.5	CNTL	GSM3323594	T3
11340920	0.5	CNTL	GSM3323594	T3
11340940	0.7	CNTL	GSM3323594	T3
11340960	0.6	CNTL	GSM3323594	T3
11341580	0.7	CNTL	GSM3323594	T3
11341600	0.7	CNTL	GSM3323594	T3
11341620	0.4	CNTL	GSM3323594	T3
11341740	0.1	CNTL	GSM3323594	T3
11341760	1.3	CNTL	GSM3323594	T3
11341780	1.4	CNTL	GSM3323594	T3
11341800	0.6	CNTL	GSM3323594	T3
11341900	0.6	CNTL	GSM3323594	T3
11341920	0.7	CNTL	GSM3323594	T3
11341940	0.5	CNTL	GSM3323594	T3
11342040	0.4	CNTL	GSM3323594	T3
11342060	0.7	CNTL	GSM3323594	T3
11342080	1.2	CNTL	GSM3323594	T3
11342100	0.7	CNTL	GSM3323594	T3
11342120	0.4	CNTL	GSM3323594	T3
11342160	0.3	CNTL	GSM3323594	T3
11342180	0.7	CNTL	GSM3323594	T3
11342200	0.6	CNTL	GSM3323594	T3
11342220	0.7	CNTL	GSM3323594	T3
11342240	0.7	CNTL	GSM3323594	T3
11342260	0.3	CNTL	GSM3323594	T3
11342420	0.1	CNTL	GSM3323594	T3
11342440	0.7	CNTL	GSM3323594	T3
11342460	0.9	CNTL	GSM3323594	T3
11342480	0.8	CNTL	GSM3323594	T3
11342500	0.7	CNTL	GSM3323594	T3
11342520	0.2	CNTL	GSM3323594	T3
11342540	0.4	CNTL	GSM3323594	T3
11342560	0.9	CNTL	GSM3323594	T3
11342580	1.2	CNTL	GSM3323594	T3
11342600	0.7	CNTL	GSM3323594	T3
11342620	0.2	CNTL	GSM3323594	T3
11342640	1	CNTL	GSM3323594	T3
11342660	1.4	CNTL	GSM3323594	T3
11342680	1.6	CNTL	GSM3323594	T3
11342700	0.7	CNTL	GSM3323594	T3
11342720	0.7	CNTL	GSM3323594	T3
11342740	0.4	CNTL	GSM3323594	T3
11342760	0.7	CNTL	GSM3323594	T3
11342780	2	CNTL	GSM3323594	T3
11342800	2	CNTL	GSM3323594	T3
11342820	1.5	CNTL	GSM3323594	T3
11342840	0.8	CNTL	GSM3323594	T3
11342860	0.7	CNTL	GSM3323594	T3
11342880	0.1	CNTL	GSM3323594	T3
11342940	0.5	CNTL	GSM3323594	T3
11342960	1.1	CNTL	GSM3323594	T3
11342980	2	CNTL	GSM3323594	T3
11343000	1.4	CNTL	GSM3323594	T3
11343020	0.4	CNTL	GSM3323594	T3
11343060	0.7	CNTL	GSM3323594	T3
11343080	0.7	CNTL	GSM3323594	T3
11343100	1.5	CNTL	GSM3323594	T3
11343120	1.4	CNTL	GSM3323594	T3
11343140	0.9	CNTL	GSM3323594	T3
11343200	0.7	CNTL	GSM3323594	T3
11336200	0.9	CNTL	GSM3323598	DN
11336220	0.3	CNTL	GSM3323598	DN
11336240	0.2	CNTL	GSM3323598	DN
11336260	0.9	CNTL	GSM3323598	DN
11336280	1.8	CNTL	GSM3323598	DN
11336300	1.7	CNTL	GSM3323598	DN
11336320	0.7	CNTL	GSM3323598	DN
11336340	0.2	CNTL	GSM3323598	DN
11336400	0.3	CNTL	GSM3323598	DN
11336420	0.9	CNTL	GSM3323598	DN
11336440	1	CNTL	GSM3323598	DN
11336460	0.9	CNTL	GSM3323598	DN
11336480	0.5	CNTL	GSM3323598	DN
11336500	0.2	CNTL	GSM3323598	DN
11336520	0.2	CNTL	GSM3323598	DN
11336540	0.4	CNTL	GSM3323598	DN
11336560	0.4	CNTL	GSM3323598	DN
11336580	0.3	CNTL	GSM3323598	DN
11336600	0.4	CNTL	GSM3323598	DN
11336620	0.5	CNTL	GSM3323598	DN
11336700	0.2	CNTL	GSM3323598	DN
11336720	0.2	CNTL	GSM3323598	DN
11336740	0.2	CNTL	GSM3323598	DN
11337160	0.1	CNTL	GSM3323598	DN
11337180	0.2	CNTL	GSM3323598	DN
11337200	0.2	CNTL	GSM3323598	DN
11337260	1.1	CNTL	GSM3323598	DN
11337280	1.6	CNTL	GSM3323598	DN
11337300	1.4	CNTL	GSM3323598	DN
11337320	1.1	CNTL	GSM3323598	DN
11337340	0.7	CNTL	GSM3323598	DN
11337360	0.7	CNTL	GSM3323598	DN
11337380	0.6	CNTL	GSM3323598	DN
11337400	0.4	CNTL	GSM3323598	DN
11337420	0.2	CNTL	GSM3323598	DN
11337480	0.5	CNTL	GSM3323598	DN
11337500	1.1	CNTL	GSM3323598	DN
11337520	1.2	CNTL	GSM3323598	DN
11337540	0.7	CNTL	GSM3323598	DN
11337560	0.5	CNTL	GSM3323598	DN
11337580	2.6	CNTL	GSM3323598	DN
11337600	4.4	CNTL	GSM3323598	DN
11337620	4.7	CNTL	GSM3323598	DN
11337640	2	CNTL	GSM3323598	DN
11337660	1.6	CNTL	GSM3323598	DN
11337680	1.2	CNTL	GSM3323598	DN
11337700	0.8	CNTL	GSM3323598	DN
11337720	1	CNTL	GSM3323598	DN
11337740	4	CNTL	GSM3323598	DN
11337760	5	CNTL	GSM3323598	DN
11337780	5.6	CNTL	GSM3323598	DN
11337800	5.4	CNTL	GSM3323598	DN
11337820	5.9	CNTL	GSM3323598	DN
11337840	5.3	CNTL	GSM3323598	DN
11337860	4.4	CNTL	GSM3323598	DN
11337880	3.4	CNTL	GSM3323598	DN
11337900	2.8	CNTL	GSM3323598	DN
11337920	1.9	CNTL	GSM3323598	DN
11337940	2.7	CNTL	GSM3323598	DN
11337960	2.8	CNTL	GSM3323598	DN
11337980	2	CNTL	GSM3323598	DN
11338000	1.5	CNTL	GSM3323598	DN
11338020	2.7	CNTL	GSM3323598	DN
11338040	3.5	CNTL	GSM3323598	DN
11338060	3.2	CNTL	GSM3323598	DN
11338080	1.8	CNTL	GSM3323598	DN
11338100	1.3	CNTL	GSM3323598	DN
11338120	1.2	CNTL	GSM3323598	DN
11338140	3.1	CNTL	GSM3323598	DN
11338160	3.5	CNTL	GSM3323598	DN
11338180	2.7	CNTL	GSM3323598	DN
11338200	0.7	CNTL	GSM3323598	DN
11338220	0.5	CNTL	GSM3323598	DN
11338240	0.1	CNTL	GSM3323598	DN
11338260	1.5	CNTL	GSM3323598	DN
11338280	1.7	CNTL	GSM3323598	DN
11338300	1.4	CNTL	GSM3323598	DN
11338320	0.7	CNTL	GSM3323598	DN
11338340	0.7	CNTL	GSM3323598	DN
11338360	0.6	CNTL	GSM3323598	DN
11338380	0.6	CNTL	GSM3323598	DN
11338400	0.7	CNTL	GSM3323598	DN
11338420	0.6	CNTL	GSM3323598	DN
11338440	0.3	CNTL	GSM3323598	DN
11338460	0.5	CNTL	GSM3323598	DN
11338480	0.9	CNTL	GSM3323598	DN
11338500	1.1	CNTL	GSM3323598	DN
11338520	1.1	CNTL	GSM3323598	DN
11338540	0.6	CNTL	GSM3323598	DN
11338560	0.3	CNTL	GSM3323598	DN
11338580	0.1	CNTL	GSM3323598	DN
11338600	1.5	CNTL	GSM3323598	DN
11338620	1.7	CNTL	GSM3323598	DN
11338640	1.2	CNTL	GSM3323598	DN
11338660	0.3	CNTL	GSM3323598	DN
11338680	0.2	CNTL	GSM3323598	DN
11338720	0.1	CNTL	GSM3323598	DN
11338740	1	CNTL	GSM3323598	DN
11338760	1	CNTL	GSM3323598	DN
11338780	0.5	CNTL	GSM3323598	DN
11339040	0.2	CNTL	GSM3323598	DN
11339060	0.2	CNTL	GSM3323598	DN
11339080	0.1	CNTL	GSM3323598	DN
11339200	0.2	CNTL	GSM3323598	DN
11339220	0.2	CNTL	GSM3323598	DN
11339400	0.2	CNTL	GSM3323598	DN
11339420	0.2	CNTL	GSM3323598	DN
11339500	0.6	CNTL	GSM3323598	DN
11339520	1.2	CNTL	GSM3323598	DN
11339540	1.7	CNTL	GSM3323598	DN
11339560	1.8	CNTL	GSM3323598	DN
11339580	1.2	CNTL	GSM3323598	DN
11339600	0.3	CNTL	GSM3323598	DN
11339640	0.1	CNTL	GSM3323598	DN
11339660	0.8	CNTL	GSM3323598	DN
11339680	1.2	CNTL	GSM3323598	DN
11339700	1.1	CNTL	GSM3323598	DN
11339720	0.9	CNTL	GSM3323598	DN
11339740	1.6	CNTL	GSM3323598	DN
11339760	1.9	CNTL	GSM3323598	DN
11339780	1.8	CNTL	GSM3323598	DN
11339800	1	CNTL	GSM3323598	DN
11339820	0.7	CNTL	GSM3323598	DN
11339840	0.1	CNTL	GSM3323598	DN
11339860	0.9	CNTL	GSM3323598	DN
11339880	1.7	CNTL	GSM3323598	DN
11339900	1.8	CNTL	GSM3323598	DN
11339920	0.5	CNTL	GSM3323598	DN
11339940	0.7	CNTL	GSM3323598	DN
11339960	0.5	CNTL	GSM3323598	DN
11339980	0.5	CNTL	GSM3323598	DN
11340000	0.5	CNTL	GSM3323598	DN
11340020	0.6	CNTL	GSM3323598	DN
11340040	0.4	CNTL	GSM3323598	DN
11340080	0.5	CNTL	GSM3323598	DN
11340100	0.5	CNTL	GSM3323598	DN
11340120	0.7	CNTL	GSM3323598	DN
11340140	0.5	CNTL	GSM3323598	DN
11340160	0.4	CNTL	GSM3323598	DN
11340180	0.2	CNTL	GSM3323598	DN
11340200	0.2	CNTL	GSM3323598	DN
11340220	0.2	CNTL	GSM3323598	DN
11340240	0.5	CNTL	GSM3323598	DN
11340260	0.6	CNTL	GSM3323598	DN
11340280	1.3	CNTL	GSM3323598	DN
11340300	1.2	CNTL	GSM3323598	DN
11340320	1.2	CNTL	GSM3323598	DN
11340340	1.2	CNTL	GSM3323598	DN
11340360	1	CNTL	GSM3323598	DN
11340380	0.4	CNTL	GSM3323598	DN
11340400	0.2	CNTL	GSM3323598	DN
11340420	0.2	CNTL	GSM3323598	DN
11340440	0.9	CNTL	GSM3323598	DN
11340460	2.2	CNTL	GSM3323598	DN
11340480	3.4	CNTL	GSM3323598	DN
11340500	3.7	CNTL	GSM3323598	DN
11340520	2.6	CNTL	GSM3323598	DN
11340540	0.7	CNTL	GSM3323598	DN
11340580	0.9	CNTL	GSM3323598	DN
11340600	1.2	CNTL	GSM3323598	DN
11340620	2.3	CNTL	GSM3323598	DN
11340640	3	CNTL	GSM3323598	DN
11340660	3.9	CNTL	GSM3323598	DN
11340680	3.1	CNTL	GSM3323598	DN
11340700	2.6	CNTL	GSM3323598	DN
11340720	2.3	CNTL	GSM3323598	DN
11340740	2.3	CNTL	GSM3323598	DN
11340760	1.4	CNTL	GSM3323598	DN
11340780	0.9	CNTL	GSM3323598	DN
11340800	1.2	CNTL	GSM3323598	DN
11340820	0.9	CNTL	GSM3323598	DN
11340840	0.6	CNTL	GSM3323598	DN
11340860	0.8	CNTL	GSM3323598	DN
11340880	1.2	CNTL	GSM3323598	DN
11340900	1.1	CNTL	GSM3323598	DN
11340920	0.7	CNTL	GSM3323598	DN
11340940	0.1	CNTL	GSM3323598	DN
11340960	0.2	CNTL	GSM3323598	DN
11340980	0.4	CNTL	GSM3323598	DN
11341000	0.5	CNTL	GSM3323598	DN
11341020	1	CNTL	GSM3323598	DN
11341040	1.2	CNTL	GSM3323598	DN
11341060	1.1	CNTL	GSM3323598	DN
11341080	0.6	CNTL	GSM3323598	DN
11341100	1.5	CNTL	GSM3323598	DN
11341120	1.4	CNTL	GSM3323598	DN
11341140	0.9	CNTL	GSM3323598	DN
11341160	2	CNTL	GSM3323598	DN
11341180	2.8	CNTL	GSM3323598	DN
11341200	2.5	CNTL	GSM3323598	DN
11341220	1.4	CNTL	GSM3323598	DN
11341240	2	CNTL	GSM3323598	DN
11341260	2.6	CNTL	GSM3323598	DN
11341280	3.9	CNTL	GSM3323598	DN
11341300	3.8	CNTL	GSM3323598	DN
11341320	3.3	CNTL	GSM3323598	DN
11341340	1.6	CNTL	GSM3323598	DN
11341360	1.6	CNTL	GSM3323598	DN
11341380	1.3	CNTL	GSM3323598	DN
11341400	1.8	CNTL	GSM3323598	DN
11341420	2.9	CNTL	GSM3323598	DN
11341440	4.3	CNTL	GSM3323598	DN
11341460	3.7	CNTL	GSM3323598	DN
11341480	2	CNTL	GSM3323598	DN
11341500	0.9	CNTL	GSM3323598	DN
11341520	0.4	CNTL	GSM3323598	DN
11341540	0.3	CNTL	GSM3323598	DN
11341560	1	CNTL	GSM3323598	DN
11341580	1.8	CNTL	GSM3323598	DN
11341600	2.9	CNTL	GSM3323598	DN
11341620	2.6	CNTL	GSM3323598	DN
11341640	1.2	CNTL	GSM3323598	DN
11341660	0.5	CNTL	GSM3323598	DN
11341680	0.4	CNTL	GSM3323598	DN
11341700	0.3	CNTL	GSM3323598	DN
11341720	0.6	CNTL	GSM3323598	DN
11341740	0.5	CNTL	GSM3323598	DN
11341760	1.3	CNTL	GSM3323598	DN
11341780	2.2	CNTL	GSM3323598	DN
11341800	1.7	CNTL	GSM3323598	DN
11341820	1	CNTL	GSM3323598	DN
11341840	1.2	CNTL	GSM3323598	DN
11341860	0.9	CNTL	GSM3323598	DN
11341880	0.5	CNTL	GSM3323598	DN
11341900	1.1	CNTL	GSM3323598	DN
11341920	1.3	CNTL	GSM3323598	DN
11341940	0.9	CNTL	GSM3323598	DN
11341960	0.5	CNTL	GSM3323598	DN
11341980	0.4	CNTL	GSM3323598	DN
11342000	1.1	CNTL	GSM3323598	DN
11342020	1.4	CNTL	GSM3323598	DN
11342040	2.3	CNTL	GSM3323598	DN
11342060	3.2	CNTL	GSM3323598	DN
11342080	2.9	CNTL	GSM3323598	DN
11342100	1.5	CNTL	GSM3323598	DN
11342120	0.6	CNTL	GSM3323598	DN
11342140	0.2	CNTL	GSM3323598	DN
11342160	0.5	CNTL	GSM3323598	DN
11342180	0.6	CNTL	GSM3323598	DN
11342200	0.9	CNTL	GSM3323598	DN
11342220	1.4	CNTL	GSM3323598	DN
11342240	1.1	CNTL	GSM3323598	DN
11342260	0.2	CNTL	GSM3323598	DN
11342360	0.2	CNTL	GSM3323598	DN
11342380	0.8	CNTL	GSM3323598	DN
11342400	1.2	CNTL	GSM3323598	DN
11342420	1.4	CNTL	GSM3323598	DN
11342440	0.8	CNTL	GSM3323598	DN
11342460	0.5	CNTL	GSM3323598	DN
11342520	0.1	CNTL	GSM3323598	DN
11342540	0.2	CNTL	GSM3323598	DN
11342560	0.2	CNTL	GSM3323598	DN
11342580	0.2	CNTL	GSM3323598	DN
11342600	0.2	CNTL	GSM3323598	DN
11342620	0.6	CNTL	GSM3323598	DN
11342640	0.5	CNTL	GSM3323598	DN
11342660	0.4	CNTL	GSM3323598	DN
11342700	0.2	CNTL	GSM3323598	DN
11342720	0.3	CNTL	GSM3323598	DN
11342740	0.9	CNTL	GSM3323598	DN
11342760	1.5	CNTL	GSM3323598	DN
11342780	1.5	CNTL	GSM3323598	DN
11342800	1.6	CNTL	GSM3323598	DN
11342820	1.8	CNTL	GSM3323598	DN
11342840	1.9	CNTL	GSM3323598	DN
11342860	0.8	CNTL	GSM3323598	DN
11342880	1.3	CNTL	GSM3323598	DN
11342900	1.1	CNTL	GSM3323598	DN
11342920	0.7	CNTL	GSM3323598	DN
11342940	0.4	CNTL	GSM3323598	DN
11342960	0.9	CNTL	GSM3323598	DN
11342980	2	CNTL	GSM3323598	DN
11343000	2.5	CNTL	GSM3323598	DN
11343020	2	CNTL	GSM3323598	DN
11343040	1.2	CNTL	GSM3323598	DN
11343060	1.2	CNTL	GSM3323598	DN
11343080	0.7	CNTL	GSM3323598	DN
11343100	0.3	CNTL	GSM3323598	DN
11343120	0.6	CNTL	GSM3323598	DN
11343140	1.4	CNTL	GSM3323598	DN
11343160	0.9	CNTL	GSM3323598	DN
11343200	0.4	CNTL	GSM3323598	DN
11336200	1	CNTL	GSM3323600	SM
11336220	1.5	CNTL	GSM3323600	SM
11336240	1.4	CNTL	GSM3323600	SM
11337580	2.1	CNTL	GSM3323600	SM
11337600	2.2	CNTL	GSM3323600	SM
11337620	1.5	CNTL	GSM3323600	SM
11337700	1.7	CNTL	GSM3323600	SM
11337720	2.2	CNTL	GSM3323600	SM
11337740	1.9	CNTL	GSM3323600	SM
11337760	0.2	CNTL	GSM3323600	SM
11337780	1.2	CNTL	GSM3323600	SM
11337800	2.1	CNTL	GSM3323600	SM
11337820	1.8	CNTL	GSM3323600	SM
11337840	1.3	CNTL	GSM3323600	SM
11337860	1.7	CNTL	GSM3323600	SM
11337880	1.7	CNTL	GSM3323600	SM
11337900	0.9	CNTL	GSM3323600	SM
11337920	0.7	CNTL	GSM3323600	SM
11337940	0.9	CNTL	GSM3323600	SM
11337960	2.3	CNTL	GSM3323600	SM
11337980	7.3	CNTL	GSM3323600	SM
11338000	7.4	CNTL	GSM3323600	SM
11338020	5.8	CNTL	GSM3323600	SM
11338040	2.5	CNTL	GSM3323600	SM
11338060	2.5	CNTL	GSM3323600	SM
11338080	1.7	CNTL	GSM3323600	SM
11338100	0.7	CNTL	GSM3323600	SM
11338120	0.3	CNTL	GSM3323600	SM
11338140	5	CNTL	GSM3323600	SM
11338160	4.8	CNTL	GSM3323600	SM
11338180	5.2	CNTL	GSM3323600	SM
11338200	2.5	CNTL	GSM3323600	SM
11338220	1.6	CNTL	GSM3323600	SM
11339580	0.3	CNTL	GSM3323600	SM
11339600	2.5	CNTL	GSM3323600	SM
11339620	3.2	CNTL	GSM3323600	SM
11339640	2.3	CNTL	GSM3323600	SM
11339760	0.1	CNTL	GSM3323600	SM
11339780	0.7	CNTL	GSM3323600	SM
11339800	2.9	CNTL	GSM3323600	SM
11339820	2.6	CNTL	GSM3323600	SM
11339840	1.5	CNTL	GSM3323600	SM
11340280	1.5	CNTL	GSM3323600	SM
11340300	3.2	CNTL	GSM3323600	SM
11340320	3.2	CNTL	GSM3323600	SM
11340340	0.5	CNTL	GSM3323600	SM
11340440	0.8	CNTL	GSM3323600	SM
11340460	3.2	CNTL	GSM3323600	SM
11340480	3.4	CNTL	GSM3323600	SM
11340500	3.2	CNTL	GSM3323600	SM
11340520	3.5	CNTL	GSM3323600	SM
11340540	3	CNTL	GSM3323600	SM
11340560	1	CNTL	GSM3323600	SM
11340980	1.2	CNTL	GSM3323600	SM
11341000	2.2	CNTL	GSM3323600	SM
11341020	1.9	CNTL	GSM3323600	SM
11341140	0.4	CNTL	GSM3323600	SM
11341160	2.2	CNTL	GSM3323600	SM
11341180	3	CNTL	GSM3323600	SM
11341200	3.1	CNTL	GSM3323600	SM
11341220	2.2	CNTL	GSM3323600	SM
11341240	0.6	CNTL	GSM3323600	SM
11341400	1.9	CNTL	GSM3323600	SM
11341420	2.2	CNTL	GSM3323600	SM
11341440	2.6	CNTL	GSM3323600	SM
11341460	1.2	CNTL	GSM3323600	SM
11341480	1.1	CNTL	GSM3323600	SM
11341540	2.1	CNTL	GSM3323600	SM
11341560	5.5	CNTL	GSM3323600	SM
11341580	5.6	CNTL	GSM3323600	SM
11341600	0.9	CNTL	GSM3323600	SM
11341640	1.6	CNTL	GSM3323600	SM
11341660	2.5	CNTL	GSM3323600	SM
11341680	1.9	CNTL	GSM3323600	SM
11341800	1.9	CNTL	GSM3323600	SM
11341820	2	CNTL	GSM3323600	SM
11341840	1.3	CNTL	GSM3323600	SM
11341920	0.9	CNTL	GSM3323600	SM
11341940	2	CNTL	GSM3323600	SM
11341960	2	CNTL	GSM3323600	SM
11341980	0.3	CNTL	GSM3323600	SM
11342400	0.4	CNTL	GSM3323600	SM
11342420	1.5	CNTL	GSM3323600	SM
11342440	1.5	CNTL	GSM3323600	SM
11342460	0.5	CNTL	GSM3323600	SM
11342980	1	CNTL	GSM3323600	SM
11343000	2	CNTL	GSM3323600	SM
11343020	1.9	CNTL	GSM3323600	SM
11343040	0.2	CNTL	GSM3323600	SM
11336200	0.3	CNTL	GSM3323601	T3
11336340	0.2	CNTL	GSM3323601	T3
11336360	0.5	CNTL	GSM3323601	T3
11336380	0.6	CNTL	GSM3323601	T3
11336400	0.4	CNTL	GSM3323601	T3
11336420	1	CNTL	GSM3323601	T3
11336440	1.5	CNTL	GSM3323601	T3
11336460	1.5	CNTL	GSM3323601	T3
11336480	0.3	CNTL	GSM3323601	T3
11336500	0.1	CNTL	GSM3323601	T3
11336520	0.2	CNTL	GSM3323601	T3
11336540	0.4	CNTL	GSM3323601	T3
11336560	1.5	CNTL	GSM3323601	T3
11336580	1.2	CNTL	GSM3323601	T3
11336600	0.5	CNTL	GSM3323601	T3
11336620	0.2	CNTL	GSM3323601	T3
11336640	0.3	CNTL	GSM3323601	T3
11336660	0.2	CNTL	GSM3323601	T3
11336680	0.6	CNTL	GSM3323601	T3
11336700	1.2	CNTL	GSM3323601	T3
11336720	1.1	CNTL	GSM3323601	T3
11336860	1.1	CNTL	GSM3323601	T3
11336880	1.2	CNTL	GSM3323601	T3
11336900	0.8	CNTL	GSM3323601	T3
11337060	0.1	CNTL	GSM3323601	T3
11337080	0.3	CNTL	GSM3323601	T3
11337100	0.3	CNTL	GSM3323601	T3
11337120	0.1	CNTL	GSM3323601	T3
11337140	0.5	CNTL	GSM3323601	T3
11337160	0.9	CNTL	GSM3323601	T3
11337180	0.8	CNTL	GSM3323601	T3
11337220	0.3	CNTL	GSM3323601	T3
11337240	0.3	CNTL	GSM3323601	T3
11337260	0.2	CNTL	GSM3323601	T3
11337460	0.3	CNTL	GSM3323601	T3
11337480	0.3	CNTL	GSM3323601	T3
11337500	0.2	CNTL	GSM3323601	T3
11337520	0.1	CNTL	GSM3323601	T3
11337540	0.9	CNTL	GSM3323601	T3
11337560	0.9	CNTL	GSM3323601	T3
11337580	1.9	CNTL	GSM3323601	T3
11337600	2.4	CNTL	GSM3323601	T3
11337620	4.1	CNTL	GSM3323601	T3
11337640	2.1	CNTL	GSM3323601	T3
11337660	1.4	CNTL	GSM3323601	T3
11337700	0.3	CNTL	GSM3323601	T3
11337720	0.7	CNTL	GSM3323601	T3
11337740	2.7	CNTL	GSM3323601	T3
11337760	3	CNTL	GSM3323601	T3
11337780	2.4	CNTL	GSM3323601	T3
11337800	1	CNTL	GSM3323601	T3
11337820	1.6	CNTL	GSM3323601	T3
11337840	3.8	CNTL	GSM3323601	T3
11337860	7.9	CNTL	GSM3323601	T3
11337880	7.9	CNTL	GSM3323601	T3
11337900	5.7	CNTL	GSM3323601	T3
11337920	0.2	CNTL	GSM3323601	T3
11337940	0.4	CNTL	GSM3323601	T3
11337960	2.1	CNTL	GSM3323601	T3
11337980	3.7	CNTL	GSM3323601	T3
11338000	4.7	CNTL	GSM3323601	T3
11338020	4.3	CNTL	GSM3323601	T3
11338040	2.8	CNTL	GSM3323601	T3
11338060	2.1	CNTL	GSM3323601	T3
11338080	2.1	CNTL	GSM3323601	T3
11338100	1.3	CNTL	GSM3323601	T3
11338120	0.6	CNTL	GSM3323601	T3
11338140	0.1	CNTL	GSM3323601	T3
11338160	0.6	CNTL	GSM3323601	T3
11338180	1.3	CNTL	GSM3323601	T3
11338200	2.4	CNTL	GSM3323601	T3
11338220	2.1	CNTL	GSM3323601	T3
11338240	0.6	CNTL	GSM3323601	T3
11338260	0.1	CNTL	GSM3323601	T3
11338280	0.3	CNTL	GSM3323601	T3
11338300	0.3	CNTL	GSM3323601	T3
11338340	0.1	CNTL	GSM3323601	T3
11338360	0.3	CNTL	GSM3323601	T3
11338380	0.3	CNTL	GSM3323601	T3
11338400	0.1	CNTL	GSM3323601	T3
11339640	0.1	CNTL	GSM3323601	T3
11339660	0.6	CNTL	GSM3323601	T3
11339680	0.8	CNTL	GSM3323601	T3
11339700	0.6	CNTL	GSM3323601	T3
11339720	0.1	CNTL	GSM3323601	T3
11339760	0.6	CNTL	GSM3323601	T3
11339780	0.9	CNTL	GSM3323601	T3
11339800	1.1	CNTL	GSM3323601	T3
11339820	0.6	CNTL	GSM3323601	T3
11339840	0.6	CNTL	GSM3323601	T3
11339860	0.1	CNTL	GSM3323601	T3
11339880	0.4	CNTL	GSM3323601	T3
11339900	0.6	CNTL	GSM3323601	T3
11339920	0.6	CNTL	GSM3323601	T3
11340080	0.2	CNTL	GSM3323601	T3
11340100	0.6	CNTL	GSM3323601	T3
11340120	0.6	CNTL	GSM3323601	T3
11340140	0.4	CNTL	GSM3323601	T3
11340160	0.6	CNTL	GSM3323601	T3
11340180	0.6	CNTL	GSM3323601	T3
11340200	0.2	CNTL	GSM3323601	T3
11340420	0.6	CNTL	GSM3323601	T3
11340440	0.6	CNTL	GSM3323601	T3
11340460	0.2	CNTL	GSM3323601	T3
11340480	0.3	CNTL	GSM3323601	T3
11340500	0.6	CNTL	GSM3323601	T3
11340520	0.6	CNTL	GSM3323601	T3
11340540	0.1	CNTL	GSM3323601	T3
11340700	0.4	CNTL	GSM3323601	T3
11340720	0.6	CNTL	GSM3323601	T3
11340740	0.5	CNTL	GSM3323601	T3
11340760	0.3	CNTL	GSM3323601	T3
11340780	0.3	CNTL	GSM3323601	T3
11340800	0.2	CNTL	GSM3323601	T3
11341080	0.1	CNTL	GSM3323601	T3
11341100	0.3	CNTL	GSM3323601	T3
11341120	1.6	CNTL	GSM3323601	T3
11341140	1.9	CNTL	GSM3323601	T3
11341160	1.6	CNTL	GSM3323601	T3
11341360	0.3	CNTL	GSM3323601	T3
11341380	0.5	CNTL	GSM3323601	T3
11341400	1.7	CNTL	GSM3323601	T3
11341420	1.8	CNTL	GSM3323601	T3
11341440	1.1	CNTL	GSM3323601	T3
11341560	0.3	CNTL	GSM3323601	T3
